player_id,short_name,long_name,player_positions,overall,potential,age,nationality_name,preferred_foot
71243,A. Rangel,Alex Daniel Rangel Corozo,"CB, RB, RM",67,76,23,Ecuador,Right
74352,B. Pllana,Bujar Pllana,CB,64,68,23,Kosovo,Right
74622,M. Edwards,Matthew Edwards,"RB, CB, LB",55,66,22,United States,Right
278146,B. Arthur,Benjamin Arthur,CB,62,80,19,England,Right
269704,S. Laquidain,Santiago Laquidaín,"CB, LB, LM",63,69,23,Argentina,Left
262554,A. Al Hurabi,Abdulaziz Abdulrahman Abdulaziz Al Harabi,"CDM, CM",57,58,28,Saudi Arabia,Right
278178,T. Scheller,Tjark Lasse Scheller,"CB, CM",68,75,23,Germany,Right
80060,F. Tunstall,Finlay Tunstall,"CM, CDM",51,66,18,England,Right
200408,B. Gibson,Benjamin James Gibson,CB,68,68,32,England,Left
74979,F. Montes,Francisco Tomás Montes Romero,"CM, CDM",55,64,21,Chile,Right
253669,A. Ali,Anwar Ali,"CB, LB, LM",58,62,24,India,Right
79078,J. Oltrogge,Jannik Oltrogge,"CDM, CM",62,62,30,Germany,Right
198892,N. Mijušković,Nemanja MijuškovićНемања Мијушковић,"CB, RB, RM",62,62,33,Montenegro,Right
271099,E. Ahui,Elicha Ahui,"RB, CB, CDM, RM",60,67,21,England,Right
238354,Ha Chang Rae,Chang-rae Ha하창래 河昌莱,CB,68,68,30,Korea Republic,Right
77587,A. Trelles,Adriel Uziel Trelles La Torre,CM,55,65,21,Peru,Left
79381,K. Chrysopoulos,Konstantinos Chrysopoulos,CB,65,75,22,Greece,Left
76058,R. Aigbekaen,Romeo Aigbekaen,"ST, LW",59,70,21,Germany,Left
278305,L. Lucchesi,Lorenzo Lucchesi,CB,65,76,22,Italy,Left
268074,M. Gianoli,Martín Germán Gianoli Abellán,CB,66,73,24,Uruguay,Left
219694,C. Johansson,Carl Anders Lorentz Johansson,CB,68,68,31,Sweden,Right
278319,L. Marianucci,Luca Marianucci,CB,68,79,20,Italy,Right
73012,Teo Quintero,Teo Quintero León,CB,65,69,26,Venezuela,Left
253499,A. Jadhav,Aniket Anil Jadhav,"LW, RM, LM",55,56,24,India,Right
78940,W. Bergman,William Bergman,CM,55,72,17,Sweden,Left
80481,T. Massock,Théna Massock,"CDM, CB, CM",61,79,17,France,Left
278132,R. Kaabi,Rakan Al Kaabiراكان الكعبي,"CDM, CM, CB",58,70,22,Saudi Arabia,Right
222592,Kim Dong Jin,Dong-Jin Kim김동진 金东珍,"LB, CB, LM",62,62,32,Korea Republic,Left
237214,L. Abubakar,Alhassan Abubakar,"CB, RB",65,65,30,Ghana,Right
77216,J. Arnarsson,Jónatan Guðni Arnarsson,"RW, RM",57,73,18,Iceland,Right
73394,Gabri,Sergio Gabriel de la Vara,"RM, ST, RW",58,66,22,Spain,Right
257717,L. Neilson,Lewis Neilson,"CB, RB",64,74,22,Scotland,Right
75191,S. Segovia,Luis Santiago Segovia,"CAM, CM",57,77,18,Argentina,Right
242362,L. Recalde,Luciano Leonel Recalde,CB,67,67,29,Argentina,Left
73659,O. Randazzo,Oliver Samuel Randazzo,"CAM, CM, RM",53,69,19,Australia,Left
80579,P. Reulen,Pepijn Reulen,ST,58,78,17,Netherlands,Right
261358,Y. Sylla,Youssuf Sylla,ST,63,70,22,Belgium,Right
81414,A. Mané,Alioune Mané,"RM, LM, RW",59,69,22,Senegal,Left
74504,F. Russo,Flavio Russo,ST,64,76,20,Italy,Right
263702,S. Adeniran,Samuel Oluwabukunmi Adeniran,ST,64,67,26,United States,Left
200731,C. Piergianni,Carl Liam Piergianni,CB,68,68,33,England,Left
261677,R. O'Kane,Ryan O'Kane,"RM, LM, RW",58,64,21,Republic of Ireland,Right
266552,G. Nyheim,Gustav Kjølstad Nyheim,"LM, ST, LW",57,78,19,Norway,Right
260159,L. Mouyokolo,Loris Mouyokolo,CB,65,73,24,France,Right
271936,N. El Ouarti,Nassim El Ouarti,"LB, CDM, CM, LM",54,66,20,Germany,Left
276808,M. Sahlouli,Muhammad Ahmed Yahya Sahlouli,CM,51,68,20,Saudi Arabia,Left
276057,Z. Schreiber,Zane William Schreiber,"CDM, CM",57,73,20,Australia,Left
240997,Kike Hermoso,Enrique Gómez Hermoso,CB,64,69,25,Spain,Right
76909,M. Arguello,Matías Argüello,"RB, RM",59,78,18,Paraguay,Right
78711,R. Erdei,Ramon Erdei,CM,53,66,16,Romania,Right
79496,L. Socka,Loïc Socka,ST,61,62,26,France,Right
74126,H. Sidwell,Harry Sidwell,CM,52,65,19,England,Right
72874,K. Medina,Kevin David Medina Rentería,CB,66,66,32,Colombia,Left
74922,K. Dixon,Kaheim Dixon,ST,59,69,20,Jamaica,Right
269747,J. Dirksen,Julius Dirksen,"LB, CB, LM",62,71,22,Netherlands,Left
79796,C. Kitenge,Christian Kitenge,"RM, RW",59,65,23,France,Right
231613,S. McCoulsky,Shawn Fitzgerald Joseph McCoulsky,ST,59,59,28,England,Right
79815,J. Vega Zambrano,Joel Vega Zambrano,"RW, LW, CAM, RM",60,68,20,Germany,Left
75476,M. Schmitz,Marwin Reiner Ian Schmitz,"CDM, CM",59,79,18,Germany,Right
250851,F. Alves,Frederik Alves Thidemann,CB,69,74,25,Denmark,Right
72164,L. Middleton,Lachlan Middleton,CM,51,70,19,Australia,Right
74009,M. Bangoura,Mohamed Bangoura,"CDM, CM",55,68,19,Guinea,Right
255525,J. Larsson,Julian Larsson,"ST, LM, LW",59,66,24,Sweden,Right
78131,M. Baars,Magnus Elias Walther Baars,"LW, RW, LM",59,71,18,Germany,Right
274228,A. Sasu,Aron Kwame Jolle Sasu,"LM, ST, LW",57,69,20,Norway,Right
74559,Matia Barzić,Matia Barzić Gutiérrez,CB,64,77,21,Croatia,Right
75086,I. Kabia,Ismeal Kabia,"RW, LW, RM",58,75,19,Netherlands,Right
277591,F. Lissah,Filip Lissah,"CB, RB, RM",56,72,20,England,Right
228199,H. Narzary,Halicharan Narzary,"LM, LW, CM",54,54,31,India,Left
78699,R. Palmeș,Raul Palmeș,"RB, CB, RM",62,62,28,Romania,Right
275564,M. Naif,Mohammed Naif Saleh Al Jahif,"LM, RM, RB, LW",57,58,26,Saudi Arabia,Right
80259,Álvaro Choco,Álvaro Díez Ruiz,"LM, LW",59,69,20,Spain,Right
279174,G. Trindade,Gonzalo Agustín Trindade,"LB, LM",60,69,21,Argentina,Left
268431,R. Dejesús,Ronaldo De Jesús López,CB,66,75,24,Paraguay,Right
81317,V. Ocansey,Vincent Ocansey,ST,61,66,24,Germany,Right
76712,J. Westley,Joseph Anthony Westley,ST,58,72,20,England,Right
278958,S. Parker,Sam Parker,"RB, RM",57,77,18,Wales,Right
80832,J. Gelli,Jacopo Gelli,CB,65,69,24,Italy,Right
231634,T. Uskok,Tomislav Uskok,CB,65,65,34,Australia,Right
257236,A. Becker,André Becker,ST,63,63,28,Brazil,Left
77527,Alex Marchal,Alex Marchal García,"LW, LM",62,82,17,Spain,Right
261604,C. Harris,Calvin Harris,"RM, LM, ST, RW",57,60,25,England,Right
274682,A. Seghetti,Alessandro Seghetti,ST,61,72,21,Italy,Left
75278,S. Johannesen,Sofus Østergaard Grandjean Johannesen,"CAM, CM, RW",58,75,18,Denmark,Right
72979,R. Rotund,Raul Codruț Rotund,"ST, LW, LM",56,69,19,Romania,Right
279827,M. Frame,Mitchel Frame,"LB, LW, LM",55,75,19,Scotland,Left
78356,J. Quiñones,José Luis Quiñones Mancilla,"CB, LB, RB",63,68,23,Colombia,Right
73765,N. Akoto,Nicholas Akoto,"RB, RM",58,59,26,United States,Right
74544,Sergi Domínguez,Sergi Domínguez Viloria,CB,63,80,20,Spain,Right
255798,J. Sagredo,Jesús Manuel Sagredo Chávez,"CB, RB",65,65,31,Bolivia,Right
277047,Carlos Eduardo,Carlos Eduardo Borges Parente,ST,65,74,22,Brazil,Left
78160,Renato Nhaga,Renato Sam Na Nhaga,"CDM, CM",59,69,18,Guinea-Bissau,Right
264025,Jia Feifan,Jia Feifan贾非凡,"CDM, RB, RM",53,59,24,China PR,Right
275304,Ji Shengpan,Ji Shengpan季胜攀,"LM, RM, LB",57,60,25,China PR,Right
252549,J. Bird,Jay Gregory Maison Bird,ST,56,62,24,England,Right
235916,V. Mantovani,Valerio Mantovani,CB,68,68,29,Italy,Right
278759,Iker Almena,Iker Almena Horcajo,"RM, LM, ST, RW",63,78,21,Spain,Left
277288,R. Deas,Robbie Guthrie Deas,"CB, LB",65,70,25,Scotland,Left
278056,B. Yavuz,Batuhan Yavuz,"RB, RM",57,74,20,Germany,Right
77625,O. Achihi,Orseer Achihi,"LM, LW",55,70,18,Nigeria,Right
269635,V. Murria,Vadik Murria,CB,63,67,24,Russia,Right
269894,N. Al Bishi,Nasser Mohammed Ali Al Farhani Al Bishi,"CAM, CM",53,62,23,Saudi Arabia,Right
264788,S. Narayanan,Sivasakthi Narayanan,"ST, RM, CAM",55,60,23,India,Right
248408,P. Gozzi,Paolo Gozzi Iweru,"LB, CB",64,71,24,Italy,Left
81518,N. Saviolo,Noah Saviolo,"LW, RW, LM",59,67,21,Belgium,Right
256672,R. Staunton,Reece Jospeh Staunton,"LB, CB, LM",59,68,23,Republic of Ireland,Left
232102,C. Masterson,Conor Ciaran Masterson,CB,63,65,26,Republic of Ireland,Right
246695,M. Pollock,Matthew William Pollock,CB,71,77,23,England,Right
264633,E. Sali,Enes Sali,"LW, RW, LM",62,79,19,Romania,Right
76990,A. Ludwik,Austin Ludwik,CB,59,60,28,Australia,Right
271556,J. O'Sullivan,John O'Reilly-O'Sullivan,CM,54,69,19,Republic of Ireland,Right
210648,A. Hegazi,Ahmed Elsayed Ali Elsayed Hegazyأحمد حجازي,CB,75,75,34,Egypt,Right
263403,M. Al Aqel,Mohammed Saleh Mohammed Al Aqel,"ST, RM, LM",55,58,25,Saudi Arabia,Right
269855,B. Beganović,Belmin Beganović,ST,56,70,20,Bosnia and Herzegovina,Left
255273,M. Pineda,Mauricio Pineda,"CB, CDM, CM",65,67,27,United States,Right
81452,J. Delgado,Juan Delgado,"CDM, CM",59,72,20,Peru,Right
261425,I. Khan,Imran Khan,"RM, LM, RW",53,53,30,India,Right
80442,J. Okine-Peters,Jeremiah Okine-Peters,"RW, LW, ST, RM",58,70,20,England,Right
74814,J. Merlo,Jeremías Daniel Merlo,"LW, LM",62,74,19,Argentina,Right
262722,H. Bility,Hosine Bility,CB,60,67,24,Australia,Right
254552,K. Harratt,Kian Shay Harratt,ST,58,62,23,England,Left
264029,Wang Yi,Wang YiDenny Wang 王毅,"LB, RB, LM",60,60,27,China PR,Right
271222,M. Mbaye,Mamadou Mbaye,CB,68,71,27,Senegal,Right
279685,J. Lukas,Justin Lukas,"LB, LM",57,69,19,Germany,Left
277899,J. Lomboto,Julien Lomboto Lompombi,"CB, CDM",65,73,23,France,Right
71314,D. Job,Daniel Job,"RM, RW",59,76,19,Nigeria,Right
248222,Liu Xinyu,Liu Xinyu刘鑫宇,"RM, LM, RW",54,54,33,China PR,Right
76970,I. Seck,Ibrahima Seck,"LM, LW, CAM",60,68,21,Senegal,Right
191915,Lim Jong Eun,Jong-eun Lim임종은 林宗垠,CB,65,65,35,Korea Republic,Right
260586,D. Dierckx,Daan Dierckx,CB,65,76,22,Belgium,Right
262160,W. Faye,Wagane Faye,"CB, RB",66,66,31,Senegal,Right
80674,Dro,Pedro Fernández,"CAM, CM",59,76,17,Spain,Right
71722,B. Brantlind,Benjamin Brantlind,CM,57,76,16,Sweden,Right
73286,D. Odogu,David Uyoyo Odogu,CB,65,83,19,Germany,Right
73291,E. Dao,Elyess Daoإلياس داو,"ST, LW",59,73,18,Morocco,Right
209491,T. Meißner,Thomas Meißner,CB,64,64,34,Germany,Right
71260,T. Perugini,Thiago Nazareno Perugini,ST,60,76,20,Argentina,Left
71264,M. Benama,Mayssam Benama,"RB, RM",60,75,20,France,Right
72306,P. Ouotro,Vignon Mathieu Patrick Ouotro,ST,60,76,19,Côte d'Ivoire,Right
76409,B. Ede,Bright Ede,CB,61,80,18,Poland,Left
76668,T. Varmanen,Tatu Varmanen,"RB, RM",62,63,26,Sweden,Right
77496,M. Floriani,Max Floriani,CB,61,68,22,United States,Right
74704,M. Al Shaqaq,Montadhar Khaled Al Shqaqمنتظر خالد الشقاق,"LB, LM",52,65,20,Saudi Arabia,Left
77266,A. Vásquez,César Aldair Vásquez Garcés,"CAM, CM",61,70,22,Peru,Right
80596,Y. Tsunashima,Yuto Tsunashima,CB,62,65,24,Japan,Right
256482,A. Smith,Andrew John Smith,CB,62,70,23,England,Right
270319,Park Yong Hui,Yong-hui Park박용희,"RW, LW, RM",58,63,23,Korea Republic,Right
245499,A. Hindi,Abdulbasit Ali Al Hindiعبدالباسط علي الهندي,CB,64,66,28,Saudi Arabia,Left
72715,S. Malone,Shea Malone,CM,52,57,20,Republic of Ireland,Right
78348,N. Gillot,Norlan Gillot,"RB, RM",60,65,22,France,Left
72973,F. Kruger,Facundo Nicolás Krüger,ST,62,66,25,Argentina,Right
198178,A. Calisir,André Jack Calisir,"CB, CDM",61,61,35,Armenia,Right
274723,K. Toirov,Khusrav ToirovТоиров Хусрав,"LW, RW, ST, LM",62,74,20,Tajikistan,Right
79918,J. Schuster,Jannik Schuster,CB,61,77,19,Austria,Right
277303,M. Bakrar,Monsef Bakrarمنصف بقرار,ST,63,68,24,Algeria,Right
244799,Pol Moreno,Pol Moreno Sánchez,CB,68,68,31,Spain,Right
263258,A. Trubeha,Andrzej Trubeha,"ST, CAM",61,62,27,Poland,Right
77153,L. Abreu,Luis Carlos Abreu Benegas,"CAM, ST, LM, CM",60,73,21,Paraguay,Right
237667,A. Al Joui,Abdullah Ahmed Abdulrahman Al Jouiعبدالله الجوعي,"LM, RM, LW",60,60,30,Saudi Arabia,Right
78726,J. Østrem,Jaran Eike Østrem,ST,56,76,17,Norway,Right
268430,O. Mhamdi,Oualid Mhamdi,"RB, RM",61,70,22,Morocco,Right
276638,A. Onyegbule,Brian Adriano Ogechukwu Onyegbule,"CAM, CM",56,73,19,Germany,Right
80305,E. Kulasin,Enver Kulasin,"RW, RM",58,67,21,Bosnia and Herzegovina,Right
261055,Park Jin Seong,Jin-seong Park박진성,"LB, LM",61,65,24,Korea Republic,Left
260044,Lautaro,Lautaro de León Billar,ST,65,72,24,Uruguay,Right
277980,A. N'Doye,Assane N'Doye,"LB, LM",55,65,21,Senegal,Left
271325,A. Pepple,Aribusitamunoipirim Emmanuel Pepple,ST,57,65,22,Canada,Right
236267,D. Aimar,Darío Javier Aimar Álvarez,CB,64,64,30,Ecuador,Right
273922,W. Chalá,Walter Jhonnier Chalá Rosales,CB,65,69,25,Ecuador,Right
271882,S. Otoa,Sebastian Otoa,CB,63,74,21,Denmark,Right
242500,A. Benga,Alexandru Constantin Benga,CB,64,64,36,Romania,Right
73033,M. Svenningsen-Grønn,Mathias Svenningsen-Grønn,CM,54,76,16,Norway,Right
75632,Diego Díaz,Diego Díaz Cacho,"CAM, CM",57,69,20,Spain,Right
77954,C. Sidibé,Cheikh Tidiane Sidibé,"LB, LM",60,63,26,Senegal,Left
78722,Rodrigo Rodrigues,Rodrigo Prata Deusdado Rodrigues,"LM, RM, LW",58,70,17,Portugal,Right
247962,M. Williamsen,Max Normann Williamsen,CB,63,74,21,Norway,Right
248482,K. Al Dawsari,Khalifah Adel Al Dawsariخليفة عادل الدوسري,"CB, RB, LB",59,64,26,Saudi Arabia,Right
80323,S. Alio,Souleymane Alio,ST,59,78,18,Burkina Faso,Right
211927,Kwon Chang Hoon,Chang-hoon Kwon권창훈 权昶勋,"RW, RM, ST",59,59,31,Korea Republic,Left
75485,A. Ahmed,Ashqar Ahmed,"RB, RM",56,69,17,England,Right
80862,S. Nador,Steven Nador,CB,64,69,23,Togo,Right
269537,Bao Shengxin,Bao Shengxin鲍盛鑫,CM,52,62,21,China PR,Right
220901,David Raya,David Raya Martín,GK,87,87,29,Spain,Right
251621,R. Smekens,Raf Smekens,"CM, CDM",56,70,21,Belgium,Left
279035,A. Boayar,Adam Boayar Benaisaآدم بوعيار بنعيسى,ST,61,75,19,Morocco,Right
259083,S. Diarrassouba,Salifou Diarrassouba,"CAM, LM, CM",57,66,23,Burkina Faso,Right
202014,R. Lopes,Roberto Carlos Lopes,CB,66,66,33,Cabo Verde,Right
77879,N. Cavallo,Nicholas Cavallo,"LB, LM",57,63,23,United States,Left
255297,Kim Kang San,Kang-san Kim김강산,"CB, RB, RM",63,65,26,Korea Republic,Right
76613,X. Loke,Tze-xuan Loke,"RB, LB, RM",55,69,20,New Zealand,Right
272974,G. Allala,Gian Franco Allala Menéndez,CB,65,67,28,Uruguay,Right
266833,S. Al Harthi,Saleh Mussad Mubarak Al Harthi,"LM, LB",56,56,29,Saudi Arabia,Left
258412,J. Schmied,Joël Pascal Schmied,CB,68,72,26,Switzerland,Right
73600,K. Zoabi,Karem Zoabi,ST,62,76,19,Israel,Left
246663,B. Hadžić,Benjamin Hadžić,"ST, RW, RM",59,62,26,Bosnia and Herzegovina,Right
227549,R. Arias,Ramón Ginés Arias Quinteros,CB,66,66,32,Uruguay,Right
74206,F. Taylor,Fraser Cameron Taylor,"CAM, LW, CM",56,67,22,Scotland,Right
261881,R. Al Bloushi,Rayan Darwish Muhammad Al Bloushiريان البلوشي,"ST, LM, RM",54,61,24,Saudi Arabia,Right
79376,F. Luque-Notaro,Fabio Antonio Luque-Notaro,ST,58,69,19,Liechtenstein,Right
274456,W. Davis,Warren Davis,"ST, LM, LW",58,71,20,Republic of Ireland,Right
77130,M. Molina,Malachi Molina,"RW, RB, RM",53,71,18,Jamaica,Right
75856,T. Turhan,Tugra Turhan,"ST, RW",59,77,17,Switzerland,Right
251738,M. Chada,Madanapal Chada,ST,55,55,32,India,Right
73308,M. Spellman,Michael Dean Emery Spellman,"LW, RW, LM",57,62,22,England,Left
79971,K. Kita,Kazunari Kita,CB,62,77,19,Japan,Left
205159,C. Raglan,Charles Jordan Clark Raglan,CB,62,62,32,England,Right
262768,M. Schleef,Marco Schleef,"CB, RB",62,65,26,Germany,Right
267637,L. Gueho,Loup Diwan Gueho,CB,62,70,21,France,Right
268917,Moxmet Nebijan,Nebijan Muhmet乃比江·莫合买提,"LB, LM",56,61,23,China PR,Right
271004,T. Geris,Thomas Geris,"LM, LB",59,68,22,Austria,Left
279213,O. Stange,Otto Emerson Stange,"ST, LM",62,82,18,Germany,Right
278201,A. Al Masoud,Ali Al Masoud,"LW, LM",55,65,21,Saudi Arabia,Right
77769,B. Soto,Benjamín Ignacio Soto Bustos,CM,56,64,23,Chile,Left
80846,A. Diakité,Amadou Diakité,"RW, RM",57,69,20,France,Left
74724,D. Brik,Dhirar Brik,"CDM, CM",56,71,17,Italy,Right
261606,I. Kričak,Ivan KričakИван Кричак,CB,64,65,28,Serbia,Right
273898,J. Anderson,Joseph William Anderson,CB,63,70,24,England,Left
251118,Elsinho,Elson José Dias Júnior,"CB, CDM, CM",58,58,34,Brazil,Right
256507,K. Lien,Kristian Strømland Lien,ST,62,70,23,Norway,Right
79102,B. Opoku Labes,Ben Opoku Labes,ST,60,69,21,Germany,Right
77827,Y. Valencia,Yeiler Stith Valencia Banguero,"LW, LM",61,70,21,Colombia,Right
75033,B. Gibson,Ben Gibson,"ST, LM, LW",59,66,22,Australia,Right
277289,S. Rubežić,Slobodan RubežićСлободан Рубежић,CB,68,72,25,Montenegro,Right
247601,R. Williams,Rhys Williams,CB,61,67,24,England,Right
263733,N. Moro,Nasiru Moro,CB,62,64,28,Ghana,Right
226102,C. Dunkley,Cheyenne Armani Keanu Roma Dunkley,CB,64,64,33,England,Right
79927,D. Naamo,Dario Naamo,"RB, RM",61,70,20,Finland,Right
78412,P. Matejko,Patrick Matejko,CM,53,65,18,England,Right
275301,T. Sanusi,Trevan Sanusi,"LW, RW, LM",61,82,18,England,Right
275559,A. Al Hotailah,Abdulaziz Saleh Al Hatila,"CAM, LM, CM",56,57,27,Saudi Arabia,Left
190602,R. Brosco,Riccardo Brosco,CB,69,69,34,Italy,Right
250780,D. Gugganig,David Gugganig,CB,66,68,28,Austria,Left
278946,R. Al Tulayhi,Rakan Rajeh A. Al Tulayhiراكان الطليحي,"CAM, CM",56,65,22,Saudi Arabia,Left
276644,S. Stroscio,Simone Stroscio,"CDM, LM, LB, CM",56,66,21,Switzerland,Right
276393,Y. Çift,Yunus Emre Çift,"CB, CDM, RB, CM",66,72,21,Türkiye,Right
72894,L. Milani,Lorenzo Milani,"LB, LM",63,70,24,Italy,Left
79820,A. Traoré,Abdoul Karim Traoré,ST,58,70,18,Guinea,Right
277201,S. Al Rouqi,Sattam Al Roqi,"LM, RM, LW",57,66,23,Saudi Arabia,Right
78560,D. Biniek,Dominik Andrzej Biniek,"CAM, RM, LM, CM",59,68,20,Poland,Right
71150,M. Al Qahtani,Majed Al Qathani,CM,52,64,20,Saudi Arabia,Right
79100,D. Donkor,Denis Donkor,"RW, RM",60,70,22,Germany,Right
77055,B. Acheampong,Bernard Acheampong,"RW, RM",59,74,18,Ghana,Right
204042,M. Perrotta,Marco Perrotta,CB,67,67,31,Italy,Left
261899,Chen Keqiang,Chen Keqiang陈克强,"LM, CM, LW",53,53,25,China PR,Right
80143,J. Holder,Julius Holder,"ST, RW",56,67,20,Switzerland,Right
81447,M. Morigi,Marco Morigi,CM,57,69,18,Venezuela,Right
270655,S. Vulikić,Stipe Vulikić,CB,67,74,24,Croatia,Right
81496,R. Harvey,Ronnie Harvey,"CDM, CM",55,70,17,England,Right
76396,A. Natali,Andrea Natali,CB,60,82,17,Italy,Right
273526,P. Kikianis,Panagiotis Kikianis,CB,63,77,20,Australia,Right
70273,A. Ouattara,Abdoul Kader Ouattara,"ST, CAM",62,78,20,Burkina Faso,Right
79764,A. Mythou,Anestis Mythou,ST,61,80,18,Greece,Right
203161,M. Franke,Marcel Franke,CB,71,71,32,Germany,Right
275622,Hormigo,Diego Hormigo Iturralde,"LB, LM",64,75,22,Spain,Left
72871,B. Mustafazada,Bahlul MustafazadaBəhlul Ələmdar oğlu Mustafazadə,"CB, CDM, RB",66,66,28,Azerbaijan,Right
71604,J. MacIntyre,Jacob MacIntyre,CM,55,70,19,Scotland,Right
238263,F. Knudsen,Fredrik Pallesen Knudsen,CB,70,71,28,Norway,Right
75965,J. Mangondo,Lima Joseph Mangondo,ST,58,74,19,France,Left
76223,O. Oseni,Owen Eric Damilola Oseni,ST,57,68,22,Republic of Ireland,Right
77528,Luken Beitia,Luken Beitia Aguirregomezcorta,CB,64,79,21,Spain,Right
251895,S. Adewoye,Shawn Adewoye,CB,67,73,25,Belgium,Right
78589,J. Rosa,Juan José Rosa,"RW, RM",57,74,17,Colombia,Right
80902,E. N'Tamon,Elie N'Tamon,CB,64,74,21,Côte d'Ivoire,Right
76040,A. Faurand-Tournaire,Aymeric Faurand-Tournaire,ST,60,72,21,France,Right
277270,J. Zé,Arlet Junior Zé,"LM, LW, RM",59,77,19,Switzerland,Right
238634,T. Paetow,Torge Paetow,CB,66,66,29,Germany,Right
80190,M. Tresor Doh,Maruis Tresor Doh,"CDM, CM",57,66,21,Côte d'Ivoire,Right
253001,A. Al Salem,Ali Ayesh Hassan Al Ali Al Salemعلي عايش السالم,"CB, LB",59,62,26,Saudi Arabia,Left
252251,T. Oluwa,Thomas Oluwa,"ST, LM, LW",57,60,24,Republic of Ireland,Right
277345,J. Fitzpatrick,Joshua Fitzpatrick,"LM, LW",57,73,20,Republic of Ireland,Right
73086,L. Laurent,Loni Laurent Quenabio,CB,65,71,24,France,Right
268685,J. Hopkins,Jackson Paul Lee Hopkins,"CAM, CM, CDM",58,71,21,United States,Right
80021,Naves,Kaiky Marques Naves,CB,67,77,23,Brazil,Right
260514,Ó. Baldomar,Óscar Junior Baldomar Roca,"RB, CB, CDM, RM",64,64,29,Bolivia,Right
244135,A. Radovanović,Aleksandar RadovanovićАлександар Радовановић,CB,69,69,31,Serbia,Left
77502,N. Rodríguez,Nicolás Santiago Rodríguez Calderón,"RW, CAM, LW, RM",56,66,21,Colombia,Right
71158,A. Lohake,Alfons Lohake,"CDM, CM",55,70,18,Sweden,Right
237316,B. Cooper,Brandon James Cooper,CB,62,64,25,Wales,Right
253967,Sun Xuelong,Sun Xuelong孙学龙,"CM, LB",50,53,26,China PR,Right
238880,J. Pestaña,Jean Carlos Pestaña Hernández,"CB, CDM",71,73,27,Colombia,Right
271394,J. Escartin,Josué Escartin,CB,63,73,22,France,Right
78122,H. Tustin,Harry Tustin,"CM, CAM",52,60,18,England,Right
77629,M. Ahamada,Mohafidh Ahamada,"RB, CB, RM",58,66,21,Comoros,Right
265573,C. Tripp,Callum Maximillian Tripp,"CB, RB, CM, RM",54,71,18,Wales,Right
278636,C. O'Sullivan,Cathal O'Sullivan,"CAM, RM, CM",59,80,18,Republic of Ireland,Right
234861,R. Ziegele,Robin Ziegele,CB,64,66,28,Germany,Right
236914,Álex Martín,José Alejandro Martín Valerón,CB,64,67,27,Spain,Right
205186,P. Gazzaniga,Paulo Dino Gazzaniga Farias,GK,79,79,33,Argentina,Right
80779,L. Ngangué,Lionel Ngangué,"LB, LM",58,69,20,France,Left
80801,Jaime Sánchez-Rubio,Jaime Sánchez-Rubio Rubio,"RB, LB, RM",58,73,19,Spain,Right
70831,D. Paraschiv,David Paraschiv,CM,53,66,18,Romania,Right
79795,E. Mpembele Boula,Exaucé Mpembele Boula,"LM, LW",59,65,23,France,Right
275130,N. Elphege,Nesta Elphege,ST,62,68,24,France,Left
80066,S. Keita,Souleymane Keita,"LM, LW",58,69,19,France,Right
268483,P. Judd,Preston Judd,ST,63,66,26,United States,Right
235729,D. Bates,David Robert Bates,CB,69,69,28,Scotland,Right
268498,L. Willen,Lukas Willen,"CB, LB",63,70,22,Belgium,Left
265694,C. Sze,Christopher John Bernard Sze,"ST, CAM",58,70,21,England,Right
80637,Landerson,Landerson Costa Araújo,"RW, LW, RM",59,72,18,Brazil,Right
266502,Z. Lovelace,Zakariya Lovelace,"ST, RM",58,78,19,England,Right
77075,I. Camara,Ismael Petcho Camara,"RW, RM",59,77,18,Côte d'Ivoire,Right
73255,A. Kujundžić,Antonio Kujundžić,"CAM, CM",59,73,19,Sweden,Right
234813,R. Pankov,Radovan PankovРадован Панков,CB,68,68,29,Serbia,Right
77632,J. Achetoni,Juan Ignacio Achetoni Lana,"CDM, CM",55,68,20,Argentina,Right
279117,A. Dorrington,Alfie Dorrington,CB,61,78,20,England,Right
238413,A. Di Nardo,Antonio Di Nardo,ST,61,62,26,Italy,Right
278352,G. Stabile,Giacomo Stabile,CB,65,74,20,Italy,Left
235600,B. Al Mutairi,Bandar Nasser Al Mutairiبندر ناصر المطيري,"LB, LM",58,58,35,Saudi Arabia,Left
247376,A. Jenssen,Anders Finjord Jenssen,CB,65,65,31,Norway,Right
260439,J. Stevens,Jack Stevens,"ST, LM",58,63,24,England,Right
77656,A. Ayhuana,Anderson Ayhuana Barros,"CM, RB",53,71,19,Bolivia,Right
80484,Rafael Mosquera,Rafael Antonio Mosquera Díaz,"LW, LM, LB",54,66,20,Panama,Left
79498,C. Makutungu,Cédric Makutungu,"LB, LM",59,60,27,Congo DR,Left
256396,S. Kvile,Sigurd Kvile,CB,65,72,25,Norway,Right
74645,O. Diop,Ousmane Diop,"RM, RW",63,73,20,Senegal,Right
258470,R. Ponti,Ryan Ponti,"LM, LW",58,58,27,France,Left
73133,N. Kolbe,Niklas Kolbe,CB,67,69,28,Germany,Left
238254,Lee Sang Yong,Sang Yong Lee,CB,53,53,31,Korea Republic,Right
231093,J. Patiño,Juan Gabriel Patiño Martínez,CB,67,67,35,Paraguay,Right
273079,J. Ludueña,Juan Pablo Ludueña,CB,64,71,22,Argentina,Right
